scenario,metric,comparison_pair,condition_a,condition_b,test_type,statistic,p_value,p_value_adj_fdr,effect_size_cohen_d,ci_lower_95,ci_upper_95,n_pairs,caution_flag
grid_3_moderate_two_peak,total_travel_time,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,-3.3024802423695405,-44051.25,-30798.75,10,none
grid_3_moderate_two_peak,total_travel_time,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,-0.7607196811703928,0.4662864925940894,0.5261872762774611,-0.2405606853415545,-14500.0,6701.249999999999,10,none
grid_3_moderate_two_peak,total_travel_time,signal_only_vs_vsl_only,signal_only,vsl_only,wilcoxon_signed_rank,22.0,0.625,0.6779661016949152,-0.2405606853415545,-14500.0,6701.249999999999,10,none
grid_3_moderate_two_peak,total_travel_time,signal_only_vs_routing_only,signal_only,routing_only,paired_ttest,46.61273568328689,4.819313433136389e-12,1.1363433779184748e-10,14.74024127305916,94498.75,102150.0,10,none
grid_3_moderate_two_peak,total_travel_time,signal_only_vs_routing_only,signal_only,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,14.74024127305916,94498.75,102150.0,10,none
grid_3_moderate_two_peak,total_travel_time,vsl_only_vs_routing_only,vsl_only,routing_only,paired_ttest,18.985361609808923,1.4364033355913228e-08,8.815187593765926e-08,6.003698488891715,91750.0,112403.75,10,none
grid_3_moderate_two_peak,total_travel_time,vsl_only_vs_routing_only,vsl_only,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,6.003698488891715,91750.0,112403.75,10,none
grid_3_moderate_two_peak,total_travel_time,combined_vs_signal_only,combined,signal_only,paired_ttest,10.204008163531798,3.023817910739554e-06,1.2543244666771482e-05,3.226790705971237,32697.500000000004,46702.5,10,none
grid_3_moderate_two_peak,total_travel_time,combined_vs_signal_only,combined,signal_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,3.226790705971237,32697.500000000004,46702.5,10,none
grid_3_moderate_two_peak,total_travel_time,combined_vs_vsl_only,combined,vsl_only,paired_ttest,7.031255430925372,6.110577321140151e-05,0.0002073892908993021,2.2234781972152895,26146.250000000004,44553.75,10,none
grid_3_moderate_two_peak,total_travel_time,combined_vs_vsl_only,combined,vsl_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,2.2234781972152895,26146.250000000004,44553.75,10,none
grid_3_moderate_two_peak,total_travel_time,combined_vs_routing_only,combined,routing_only,paired_ttest,38.062511599630824,2.960673360615675e-11,4.2786505340510555e-10,12.036423012141233,130748.75,144002.5,10,none
grid_3_moderate_two_peak,total_travel_time,combined_vs_routing_only,combined,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,12.036423012141233,130748.75,144002.5,10,none
grid_3_moderate_two_peak,system_congestion,signal_only_vs_baseline,signal_only,baseline,paired_ttest,-7.203947715221087,5.061537558544611e-05,0.0001744283712483066,-2.2780882924864683,-0.10680768488741313,-0.06298766716131474,10,none
grid_3_moderate_two_peak,system_congestion,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,0.0,0.0075792819433897285,0.011432721584641746,-2.2780882924864683,-0.10680768488741313,-0.06298766716131474,10,none
grid_3_moderate_two_peak,system_congestion,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,3.815189394491969,0.004120195452017386,0.006364991594840652,1.206468819151328,0.0034038424437066056,0.010834316101883002,10,none
grid_3_moderate_two_peak,system_congestion,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,1.0,0.009449242473215543,0.014110868760001878,1.206468819151328,0.0034038424437066056,0.010834316101883002,10,none
grid_3_moderate_two_peak,system_congestion,routing_only_vs_baseline,routing_only,baseline,paired_ttest,1.7650452162436667,0.11137324638262583,0.14337705281441715,0.5581563056514414,3.302913498259866e-17,0.010834316101883002,10,none
grid_3_moderate_two_peak,system_congestion,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,4.0,0.04771488023735121,0.0661803911651187,0.5581563056514414,3.302913498259866e-17,0.010834316101883002,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,-6.680903829389304,9.048538056918557e-05,0.00029806948893378775,-2.112687292941117,-0.08889052683647161,-0.05192318331063172,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,0.0,0.007526315166457887,0.011391179711395721,-2.112687292941117,-0.08889052683647161,-0.05192318331063172,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,1.176696810829107,0.26949945378301116,0.32368835199675333,0.37210420376762626,-0.0027085790254707367,0.00902859675156915,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,5.5,0.2877873901541501,0.3419860763635524,0.37210420376762626,-0.0027085790254707367,0.00902859675156915,10,none
grid_3_moderate_two_peak,system_congestion,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,3.674234614174767,0.005121072764272635,0.007830172690764985,1.1618950038622249,0.0054171580509415175,0.016251474152824498,10,none
grid_3_moderate_two_peak,system_congestion,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,0.0,0.010515245935858907,0.015598775428029107,1.1618950038622249,0.0054171580509415175,0.016251474152824498,10,none
grid_3_moderate_two_peak,system_congestion,combined_vs_baseline,combined,baseline,paired_ttest,0.8955334711889946,0.3938228146915592,0.4547232499531405,0.28319254898740004,-0.003611438700627634,0.008125737076412254,10,none
grid_3_moderate_two_peak,system_congestion,combined_vs_baseline,combined,baseline,wilcoxon_signed_rank,4.5,0.40762594770278093,0.4682472424893483,0.28319254898740004,-0.003611438700627634,0.008125737076412254,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,paired_ttest,0.7896405286838393,0.4500399949611933,0.5104251082091509,0.24970626034204535,-0.018076264108712266,0.047986684392765086,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,wilcoxon_signed_rank,9.0,0.10849745672608375,0.14048225610776163,0.24970626034204535,-0.018076264108712266,0.047986684392765086,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,paired_ttest,-6.158924484413114,0.00016691402332443862,0.0005458210397762664,-1.9476229307723643,-0.0977115273311197,-0.05319624618678548,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,wilcoxon_signed_rank,0.0,0.007632441648205508,0.011474274692604253,-1.9476229307723643,-0.0977115273311197,-0.05319624618678548,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_routing_vs_combined,signal_and_routing,combined,paired_ttest,-6.842658196661872,7.53514067845818e-05,0.00025005503881105664,-2.1638385151471886,-0.09284959724621719,-0.05554331280398734,10,none
grid_3_moderate_two_peak,system_congestion,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,-2.1638385151471886,-0.09284959724621719,-0.05554331280398734,10,none
grid_3_moderate_two_peak,system_congestion,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,-7.731502776214014,2.9044898933787923e-05,0.00010409691777869592,-2.444915850875138,-0.11494211275655333,-0.07109952353857597,10,none
grid_3_moderate_two_peak,system_congestion,signal_only_vs_vsl_only,signal_only,vsl_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,-2.444915850875138,-0.11494211275655333,-0.07109952353857597,10,none
grid_3_moderate_two_peak,system_congestion,signal_only_vs_routing_only,signal_only,routing_only,paired_ttest,-7.476559288184516,3.7847967769530975e-05,0.0001324678871933584,-2.3642956411950293,-0.11222484293835464,-0.0686072315627543,10,none
grid_3_moderate_two_peak,system_congestion,signal_only_vs_routing_only,signal_only,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,-2.3642956411950293,-0.11222484293835464,-0.0686072315627543,10,none
grid_3_moderate_two_peak,system_congestion,vsl_only_vs_routing_only,vsl_only,routing_only,paired_ttest,0.5444771062623905,0.5993419037925675,0.6597178695308851,0.17217877896066824,-0.005624754307862601,0.00902859675156913,10,none
grid_3_moderate_two_peak,system_congestion,vsl_only_vs_routing_only,vsl_only,routing_only,wilcoxon_signed_rank,8.5,0.6732899796599957,0.7268287009341641,0.17217877896066824,-0.005624754307862601,0.00902859675156913,10,none
grid_3_moderate_two_peak,system_congestion,combined_vs_signal_only,combined,signal_only,paired_ttest,8.212993312486493,1.7932570704137062e-05,6.866488611498636e-05,2.5971765275188337,0.06840482521225623,0.10772442526172105,10,none
grid_3_moderate_two_peak,system_congestion,combined_vs_signal_only,combined,signal_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,2.5971765275188337,0.06840482521225623,0.10772442526172105,10,none
grid_3_moderate_two_peak,system_congestion,combined_vs_vsl_only,combined,vsl_only,paired_ttest,-1.3915273998372537,0.19749706645624912,0.241745043093988,-0.4400396010017539,-0.011737175777039888,0.0014580876411959154,10,none
grid_3_moderate_two_peak,system_congestion,combined_vs_vsl_only,combined,vsl_only,wilcoxon_signed_rank,4.5,0.2071604489114608,0.25288250984287314,-0.4400396010017539,-0.011737175777039888,0.0014580876411959154,10,none
grid_3_moderate_two_peak,system_congestion,combined_vs_routing_only,combined,routing_only,paired_ttest,-0.5797409637607502,0.5763121535388334,0.6359306521807816,-0.18333018983851063,-0.011737175777039898,0.005417158050941484,10,none
grid_3_moderate_two_peak,system_congestion,combined_vs_routing_only,combined,routing_only,wilcoxon_signed_rank,12.5,0.4383887362031065,0.49847247162180636,-0.18333018983851063,-0.011737175777039898,0.005417158050941484,10,none
grid_3_moderate_two_peak,total_distance,signal_only_vs_baseline,signal_only,baseline,paired_ttest,19.297605246889344,1.2442447067064381e-08,7.963166122921205e-08,6.102438596698628,53219.754161022196,65177.92932189861,10,none
grid_3_moderate_two_peak,total_distance,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,6.102438596698628,53219.754161022196,65177.92932189861,10,none
grid_3_moderate_two_peak,total_distance,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,41.17461441853604,1.4648660488498727e-11,2.430592555128678e-10,13.020556334178334,50139.94133348071,54886.27150601709,10,none
grid_3_moderate_two_peak,total_distance,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,13.020556334178334,50139.94133348071,54886.27150601709,10,none
grid_3_moderate_two_peak,total_distance,routing_only_vs_baseline,routing_only,baseline,paired_ttest,2.168575652496714,0.05824844503314093,0.07836427439894035,0.6857638340275427,150.31610567571707,1912.3426924425908,10,none
grid_3_moderate_two_peak,total_distance,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,10.0,0.083984375,0.11033724340175953,0.6857638340275427,150.31610567571707,1912.3426924425908,10,none
grid_3_moderate_two_peak,total_distance,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,26.164810111187606,8.39858108933498e-10,6.72805698298566e-09,8.274039449715628,59248.329023712824,68483.70824904587,10,none
grid_3_moderate_two_peak,total_distance,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,8.274039449715628,59248.329023712824,68483.70824904587,10,none
grid_3_moderate_two_peak,total_distance,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,25.54731144564186,1.0385552646471143e-09,7.754545976031786e-09,8.07876922619172,55770.83208010153,64693.37252558084,10,none
grid_3_moderate_two_peak,total_distance,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,8.07876922619172,55770.83208010153,64693.37252558084,10,none
grid_3_moderate_two_peak,total_distance,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,41.1808757745342,1.4628723441219824e-11,2.430592555128678e-10,13.022536348797871,49223.813447963985,53917.46814956952,10,none
grid_3_moderate_two_peak,total_distance,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,13.022536348797871,49223.813447963985,53917.46814956952,10,none
grid_3_moderate_two_peak,total_distance,combined_vs_baseline,combined,baseline,paired_ttest,25.86821915148381,9.29466476560714e-10,7.29257487156177e-09,8.18024915310771,55356.33719079082,63775.33273813508,10,none
grid_3_moderate_two_peak,total_distance,combined_vs_baseline,combined,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,8.18024915310771,55356.33719079082,63775.33273813508,10,none
grid_3_moderate_two_peak,total_distance,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,paired_ttest,2.6499876023098876,0.026476736377852188,0.03814012185619865,0.8379996594507725,1589.9493750963518,8777.84540996032,10,none
grid_3_moderate_two_peak,total_distance,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,wilcoxon_signed_rank,5.0,0.01953125,0.02840909090909091,0.8379996594507725,1589.9493750963518,8777.84540996032,10,none
grid_3_moderate_two_peak,total_distance,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,paired_ttest,26.32960232031788,7.942427474858204e-10,6.72805698298566e-09,8.326151321865876,57948.60702714861,67067.92857998247,10,none
grid_3_moderate_two_peak,total_distance,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,8.326151321865876,57948.60702714861,67067.92857998247,10,none
grid_3_moderate_two_peak,total_distance,signal_and_routing_vs_combined,signal_and_routing,combined,paired_ttest,1.068980557989145,0.31290972010273194,0.36987745278634276,0.33804133376834017,-2324.203346326879,11827.148039204563,10,none
grid_3_moderate_two_peak,total_distance,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,20.0,0.4921875,0.5498753117206983,0.33804133376834017,-2324.203346326879,11827.148039204563,10,none
grid_3_moderate_two_peak,total_distance,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,2.1846534251415277,0.05674257483692384,0.07703234402103601,0.6908480721535386,1105.1355649660495,11392.163350041883,10,none
grid_3_moderate_two_peak,total_distance,signal_only_vs_vsl_only,signal_only,vsl_only,wilcoxon_signed_rank,9.0,0.064453125,0.08568249258160238,0.6908480721535386,1105.1355649660495,11392.163350041883,10,none
grid_3_moderate_two_peak,total_distance,signal_only_vs_routing_only,signal_only,routing_only,paired_ttest,18.57900873149276,1.7375199951746428e-08,1.0519039970787027e-07,5.875198425967282,51878.339353144525,64029.417196332346,10,none
grid_3_moderate_two_peak,total_distance,signal_only_vs_routing_only,signal_only,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,5.875198425967282,51878.339353144525,64029.417196332346,10,none
grid_3_moderate_two_peak,total_distance,vsl_only_vs_routing_only,vsl_only,routing_only,paired_ttest,32.84232181961029,1.1071394976413958e-10,1.1534848719612684e-09,10.385654059821414,48610.92102081387,54317.923605371216,10,none
grid_3_moderate_two_peak,total_distance,vsl_only_vs_routing_only,vsl_only,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,10.385654059821414,48610.92102081387,54317.923605371216,10,none
grid_3_moderate_two_peak,total_distance,combined_vs_signal_only,combined,signal_only,paired_ttest,0.27130502277209334,0.7922766701440378,0.845095114820307,0.08579418126036643,-7325.172055039972,8129.414875717744,10,none
grid_3_moderate_two_peak,total_distance,combined_vs_signal_only,combined,signal_only,wilcoxon_signed_rank,22.0,0.625,0.6779661016949152,0.08579418126036643,-7325.172055039972,8129.414875717744,10,none
grid_3_moderate_two_peak,total_distance,combined_vs_vsl_only,combined,vsl_only,paired_ttest,2.5142630011493465,0.03307856779394749,0.046896197378760995,0.7950797720322483,1308.9808248904794,12276.220186955596,10,none
grid_3_moderate_two_peak,total_distance,combined_vs_vsl_only,combined,vsl_only,wilcoxon_signed_rank,8.0,0.048828125,0.0668960244648318,0.7950797720322483,1308.9808248904794,12276.220186955596,10,none
grid_3_moderate_two_peak,total_distance,combined_vs_routing_only,combined,routing_only,paired_ttest,25.627750532587783,1.009935281824846e-09,7.668661123009e-09,8.104206298957063,54281.54239322896,62605.283324453776,10,none
grid_3_moderate_two_peak,total_distance,combined_vs_routing_only,combined,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,8.104206298957063,54281.54239322896,62605.283324453776,10,none
grid_3_moderate_two_peak,completed_trips,signal_only_vs_baseline,signal_only,baseline,paired_ttest,-2.23606797749979,0.052177242798819065,0.07126647796911872,-0.7071067811865475,-1.8,-0.2,10,none
grid_3_moderate_two_peak,completed_trips,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,1.5,0.05708503927106852,0.07726313472337976,-0.7071067811865475,-1.8,-0.2,10,none
grid_3_moderate_two_peak,completed_trips,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,-2.2119261854014094,0.05427441349738842,0.07390558433686933,-0.6994724762036337,-1.6,-0.2,10,none
grid_3_moderate_two_peak,completed_trips,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,7.0,0.057805611748857254,0.07800275320327725,-0.6994724762036337,-1.6,-0.2,10,none
grid_3_moderate_two_peak,completed_trips,routing_only_vs_baseline,routing_only,baseline,paired_ttest,-0.6666666666666667,0.5217069270814159,0.5785264933972136,-0.21081851067789198,-1.5,0.6,10,none
grid_3_moderate_two_peak,completed_trips,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,17.0,0.5090419233707015,0.565882832928224,-0.21081851067789198,-1.5,0.6,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,-1.8090680674665816,0.1038881310621017,0.13490400787194654,-0.5720775535473553,-1.6,0.1,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,5.0,0.12271259472816967,0.15752218463673356,-0.5720775535473553,-1.6,0.1,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,-2.9054879908745583,0.017438860908343328,0.025615113727664954,-0.9187959765430125,-1.8,-0.3975000000000023,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,2.5,0.027198399577616782,0.03901273885350318,-0.9187959765430125,-1.8,-0.3975000000000023,10,none
grid_3_moderate_two_peak,completed_trips,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,-2.8823067684915684,0.01810982166325051,0.026513725833778524,-0.9114654303752999,-2.0,-0.4,10,none
grid_3_moderate_two_peak,completed_trips,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,2.5,0.027589528525118492,0.03923844056905741,-0.9114654303752999,-2.0,-0.4,10,none
grid_3_moderate_two_peak,completed_trips,combined_vs_baseline,combined,baseline,paired_ttest,-3.674234614174767,0.005121072764272635,0.007830172690764985,-1.1618950038622249,-1.8,-0.6,10,none
grid_3_moderate_two_peak,completed_trips,combined_vs_baseline,combined,baseline,wilcoxon_signed_rank,0.0,0.016351221575805885,0.024096537059082355,-1.1618950038622249,-1.8,-0.6,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,paired_ttest,0.6882472016116853,0.5086464915963445,0.565882832928224,0.2176428750330035,-0.3,0.8,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,wilcoxon_signed_rank,5.0,0.4795001221869535,0.5397388310044099,0.2176428750330035,-0.3,0.8,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,paired_ttest,-1.0,0.34343639613791355,0.3985997551030706,-0.31622776601683794,-1.2,0.3,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,wilcoxon_signed_rank,4.0,0.33628879040286896,0.3933613005234603,-0.31622776601683794,-1.2,0.3,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_routing_vs_combined,signal_and_routing,combined,paired_ttest,1.8090680674665816,0.1038881310621017,0.13490400787194654,0.5720775535473553,0.0,0.9,10,none
grid_3_moderate_two_peak,completed_trips,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,0.0,0.10247043485974937,0.13383893532701957,0.5720775535473553,0.0,0.9,10,none
grid_3_moderate_two_peak,completed_trips,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,-0.4285714285714286,0.6783097418055797,0.7304874142521627,-0.1355261854357877,-0.5,0.4,10,none
grid_3_moderate_two_peak,completed_trips,signal_only_vs_vsl_only,signal_only,vsl_only,wilcoxon_signed_rank,6.0,0.6547208460185769,0.7084901908606822,-0.1355261854357877,-0.5,0.4,10,none
grid_3_moderate_two_peak,completed_trips,signal_only_vs_routing_only,signal_only,routing_only,paired_ttest,-1.7650452162436563,0.11137324638262762,0.14337705281441715,-0.558156305651438,-1.2,0.0,10,none
grid_3_moderate_two_peak,completed_trips,signal_only_vs_routing_only,signal_only,routing_only,wilcoxon_signed_rank,1.5,0.09768995934615686,0.1279681338803458,-0.558156305651438,-1.2,0.0,10,none
grid_3_moderate_two_peak,completed_trips,vsl_only_vs_routing_only,vsl_only,routing_only,paired_ttest,-1.1677484162422846,0.2729122150940371,0.3269108886687931,-0.3692744729379982,-1.3,0.2,10,none
grid_3_moderate_two_peak,completed_trips,vsl_only_vs_routing_only,vsl_only,routing_only,wilcoxon_signed_rank,3.0,0.22067136191984693,0.2679153662333101,-0.3692744729379982,-1.3,0.2,10,none
grid_3_moderate_two_peak,completed_trips,combined_vs_signal_only,combined,signal_only,paired_ttest,-1.0,0.34343639613791355,0.3985997551030706,-0.31622776601683794,-0.6,0.10249999999999773,10,none
grid_3_moderate_two_peak,completed_trips,combined_vs_signal_only,combined,signal_only,wilcoxon_signed_rank,2.5,0.31731050786291415,0.3740923882173303,-0.31622776601683794,-0.6,0.10249999999999773,10,none
grid_3_moderate_two_peak,completed_trips,combined_vs_vsl_only,combined,vsl_only,paired_ttest,-1.4055638569974545,0.19342205960333228,0.23740570603367908,-0.44447831849231534,-0.7,0.1,10,none
grid_3_moderate_two_peak,completed_trips,combined_vs_vsl_only,combined,vsl_only,wilcoxon_signed_rank,3.0,0.17971249487899976,0.22364221584942193,-0.44447831849231534,-0.7,0.1,10,none
grid_3_moderate_two_peak,completed_trips,combined_vs_routing_only,combined,routing_only,paired_ttest,-2.057983021710106,0.06970737536955268,0.09239320759041303,-0.6507913734559685,-1.5,-0.1,10,none
grid_3_moderate_two_peak,completed_trips,combined_vs_routing_only,combined,routing_only,wilcoxon_signed_rank,2.0,0.07074986707637762,0.09349834941067013,-0.6507913734559685,-1.5,-0.1,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_only_vs_baseline,signal_only,baseline,paired_ttest,36.49435671907075,4.313932265092667e-11,5.856489862913682e-10,11.54052889749332,86.27244235544303,95.37581929075206,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_only_vs_baseline,signal_only,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,11.54052889749332,86.27244235544303,95.37581929075206,10,none
grid_3_moderate_two_peak,avg_trip_duration,vsl_only_vs_baseline,vsl_only,baseline,paired_ttest,13.216302659873374,3.369663741644054e-07,1.623235866942512e-06,4.17936186513415,69.7768158946481,94.17579285108695,10,none
grid_3_moderate_two_peak,avg_trip_duration,vsl_only_vs_baseline,vsl_only,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,4.17936186513415,69.7768158946481,94.17579285108695,10,none
grid_3_moderate_two_peak,avg_trip_duration,routing_only_vs_baseline,routing_only,baseline,paired_ttest,1.3303733043399952,0.21611871435342178,0.2631010435606874,0.4207009779998755,-0.36603309852687804,1.9663238091857542,10,none
grid_3_moderate_two_peak,avg_trip_duration,routing_only_vs_baseline,routing_only,baseline,wilcoxon_signed_rank,15.0,0.232421875,0.28066037735849053,0.4207009779998755,-0.36603309852687804,1.9663238091857542,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_routing_vs_baseline,signal_and_routing,baseline,paired_ttest,33.263600397400545,9.879929337384917e-11,1.0795630105240106e-09,10.518874043346777,86.79074518370642,96.99697042527363,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_routing_vs_baseline,signal_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,10.518874043346777,86.79074518370642,96.99697042527363,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,paired_ttest,29.77579993278764,2.6555494697456334e-10,2.4279309437674362e-09,9.415934694109747,113.50706301846358,129.22105198897773,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_vsl_vs_baseline,signal_and_vsl,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,9.415934694109747,113.50706301846358,129.22105198897773,10,none
grid_3_moderate_two_peak,avg_trip_duration,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,paired_ttest,12.98980813899348,3.9092167114823054e-07,1.863116049727737e-06,4.107738008781247,70.08482931282201,94.98037492242968,10,none
grid_3_moderate_two_peak,avg_trip_duration,vsl_and_routing_vs_baseline,vsl_and_routing,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,4.107738008781247,70.08482931282201,94.98037492242968,10,none
grid_3_moderate_two_peak,avg_trip_duration,combined_vs_baseline,combined,baseline,paired_ttest,29.778090928031943,2.6537280672136396e-10,2.4279309437674362e-09,9.41665917041781,112.49786250975738,128.14537538389857,10,none
grid_3_moderate_two_peak,avg_trip_duration,combined_vs_baseline,combined,baseline,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,9.41665917041781,112.49786250975738,128.14537538389857,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,paired_ttest,0.8463952292512598,0.4192674982556418,0.4803883355972571,0.2676536725134353,-0.8243332593856957,2.705365162188648,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_routing_vs_signal_only,signal_and_routing,signal_only,wilcoxon_signed_rank,23.0,0.6953125,0.7452153110047847,0.2676536725134353,-0.8243332593856957,2.705365162188648,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,paired_ttest,32.55538557515012,1.1974051332319957e-10,1.1920833326398535e-09,10.294916852246516,85.7240906668818,96.27781523356953,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_routing_vs_routing_only,signal_and_routing,routing_only,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,10.294916852246516,85.7240906668818,96.27781523356953,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_routing_vs_combined,signal_and_routing,combined,paired_ttest,-7.491264553512563,3.7267569001262964e-05,0.00013146355049264416,-2.3689458543984028,-36.0727608502527,-21.59718073091643,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_and_routing_vs_combined,signal_and_routing,combined,wilcoxon_signed_rank,0.0,0.001953125,0.003048780487804878,-2.3689458543984028,-36.0727608502527,-21.59718073091643,10,none
grid_3_moderate_two_peak,avg_trip_duration,signal_only_vs_vsl_only,signal_only,vsl_only,paired_ttest,1.5973074783368473,0.14466161375988557,0.18516686561265353,0.50511297551645,-1.8589489087749063,19.46213943379216,10,none
